"scenario_id","rep_id","TT","TT_reference","TT_short","TT_ratio_to_reference","n1","n_cells","stress_type","beta0_star","beta0_star_ident","beta1_star","beta2_star","r_truth_mean","r_truth_min","r_truth_max","gamma_truth_mean","gamma_truth_min","gamma_truth_max","delta_truth","mean_exposure","min_exposure","max_exposure","exposure_cv","x1_sd","x2_sd","phi_truth_sd","phi_ident_sd","coherent","mean_count","median_count","zero_prop","nonzero_prop","total_count","max_count","count_sd","count_var","count_cv","variance_to_mean","max_to_mean","q05_count","q25_count","q50_count","q75_count","q90_count","q95_count","q99_count","kappa_mean","kappa_sd","kappa_cv","kappa_min","kappa_median","kappa_max","lambda_raw_min","lambda_raw_q01","lambda_raw_q05","lambda_raw_median","lambda_raw_q95","lambda_raw_q99","lambda_raw_max","log_lambda_mean","log_lambda_sd","log_lambda_q01","log_lambda_q05","log_lambda_median","log_lambda_q95","log_lambda_q99","delta_log_lambda_mean","delta_log_lambda_sd","delta_log_lambda_abs_mean","lambda_ident_lambda_raw_min","lambda_ident_lambda_raw_q01","lambda_ident_lambda_raw_q05","lambda_ident_lambda_raw_median","lambda_ident_lambda_raw_q95","lambda_ident_lambda_raw_q99","lambda_ident_lambda_raw_max","lambda_ident_log_lambda_mean","lambda_ident_log_lambda_sd","lambda_ident_log_lambda_q01","lambda_ident_log_lambda_q05","lambda_ident_log_lambda_median","lambda_ident_log_lambda_q95","lambda_ident_log_lambda_q99","lambda_ident_delta_log_lambda_mean","lambda_ident_delta_log_lambda_sd","lambda_ident_delta_log_lambda_abs_mean","file"
"S4D_SHORT_TIME_CALIB_T50",1,50,100,50,0.5,9,450,"short_time_series",-1.5,-1.63094587953338,0.5,-0.4,15,15,15,0.8,0.8,0.8,0.9,656.414387415827,291.48251758498,1155.77493650154,0.471158269878112,1,0.999999999999994,0.2430984642099,0.479529366869619,TRUE,152.266666666667,126,0,1,68520,825,123.710452950691,15304.276169265,0.812459191882819,100.509694631776,5.41812609457092,17,66.5,126,189.75,320,399.199999999999,586.06,0.982972206808776,0.256875477478995,0.261325270134485,0.409422957325729,0.962765233320588,1.80449493891245,0.224363907040416,0.231398373134698,0.260131014814725,1.10843535515128,1.2921900424452,1.32859632369441,1.34804583911735,-0.130945879533378,0.517333910705844,-1.46361452000329,-1.34657006813262,0.102949427211601,0.256338485321918,0.284122682345981,-0.000725613131208954,0.0269040534739048,0.0188328317939879,0.84278489031245,0.871569795745972,0.901352963152024,0.998128369907207,1.09309842713199,1.14839291449177,1.16060459389658,1.51113689462869e-17,0.0549814792503325,-0.137463938631825,-0.103858632517908,-0.00187338392857637,0.0890135692208397,0.138363030807746,-0.000725613131208953,0.0269040534739048,0.0188328317939879,"./data_s4d_short_time_calibration/S4D_SHORT_TIME_CALIB_T50/data_rep01.rds"
"S4D_SHORT_TIME_CALIB_T50",2,50,100,50,0.5,9,450,"short_time_series",-1.5,-1.47071932462711,0.5,-0.4,15,15,15,0.8,0.8,0.8,0.9,724.223788374132,311.909192262216,1137.62414525662,0.341905684621892,0.999999999999999,0.999999999999996,0.346909489660481,0.220428346646143,TRUE,199.106666666667,158.5,0,1,89598,820,147.993204563189,21901.988596882,0.74328603376677,110.001282044207,4.11839549989955,36,85,158.5,269.75,411.1,504.149999999999,670.63,0.99149166442044,0.247434602369367,0.249557924941306,0.41409309318074,0.969262126001678,1.87638666884462,0.545238144530647,0.572690029377948,0.691300233520805,1.14884606416378,1.36937843325462,1.48213337073528,1.51107051268703,0.02928067537289,0.258778338452177,-0.557411761126302,-0.369181227783018,0.138758012954743,0.314356888643999,0.39346424079449,-8.28915897661345e-05,0.0212315450706968,0.0158865706602558,0.759663597435277,0.797911467304014,0.910427087080103,0.997805531104802,1.12454708239189,1.21920212436386,1.27716485465925,-9.6681921727774e-18,0.0672953791975603,-0.225758722455788,-0.0938427520997035,-0.00219689457874396,0.11737203745404,0.198190747121117,-8.28915897661419e-05,0.0212315450706968,0.0158865706602558,"./data_s4d_short_time_calibration/S4D_SHORT_TIME_CALIB_T50/data_rep02.rds"
"S4D_SHORT_TIME_CALIB_T50",3,50,100,50,0.5,9,450,"short_time_series",-1.5,-1.42227301785872,0.5,-0.4,15,15,15,0.8,0.8,0.8,0.9,743.112305942563,328.087077787036,1121.54547696747,0.339627862072039,1,1,0.298078688033658,0.510404933710782,TRUE,267.2,198.5,0,1,120240,2626,276.100220660094,76231.3318485524,1.03330920905724,285.29690063081,9.82784431137726,25.45,68.25,198.5,374.75,586,740.649999999999,1255.18,1.00981456352401,0.267057253296669,0.26446167736451,0.355230341119869,0.978226828366751,2.14871649650041,0.643208299696063,0.665648812792469,0.710479230228698,1.21361714497183,1.36889312975002,1.39600603880458,1.43873273902041,0.0777269821412841,0.231581533923192,-0.406993062106711,-0.341816088441586,0.193605139322676,0.314002455024075,0.333614814611898,-0.000309171151698634,0.0245623868707754,0.0172468783273185,0.832344414058933,0.886733597647071,0.918839853410261,1.00060187375014,1.07929418816598,1.12460664943521,1.20614260786687,-2.37155973871318e-17,0.0479297748677932,-0.120239188429252,-0.0846437304627242,0.000601653084868324,0.076307243522181,0.11743232265617,-0.000309171151698634,0.0245623868707754,0.0172468783273185,"./data_s4d_short_time_calibration/S4D_SHORT_TIME_CALIB_T50/data_rep03.rds"
"S4D_SHORT_TIME_CALIB_T50",4,50,100,50,0.5,9,450,"short_time_series",-1.5,-1.76139974597571,0.5,-0.4,15,15,15,0.8,0.8,0.8,0.9,655.29059777956,367.078772207106,1220.59360965036,0.399116341609853,1,0.999999999999995,0.551894442264674,1.04221412645793,TRUE,203.691111111111,111,0,1,91661,1685,263.187553542184,69267.68833952,1.29209150122716,340.062401160624,8.27232956219112,4,54.25,111,230,497.4,713.999999999999,1446.55,0.975810984191285,0.258819135726085,0.265234907086626,0.381814280870561,0.958760813929675,1.79319921314207,0.0962264207838716,0.11044308886189,0.134085489789849,1.02868042460941,1.35460148264254,1.50309499939496,1.57923492090842,-0.261399745975706,0.710920854576005,-2.2035385935821,-2.00927785049369,0.0282768394437558,0.303506764253549,0.40752629794402,-0.000404804264509867,0.0427644085781263,0.0244567068738481,0.698760495813805,0.784698388770061,0.883557286377771,1.00063953292343,1.13807914476008,1.2481312884065,1.38586830195977,7.64820305852886e-18,0.0776573201638597,-0.242457579878459,-0.123800227849351,0.000639320330839376,0.129337188730505,0.221449053508575,-0.00040480426450987,0.0427644085781263,0.0244567068738481,"./data_s4d_short_time_calibration/S4D_SHORT_TIME_CALIB_T50/data_rep04.rds"
"S4D_SHORT_TIME_CALIB_T50",5,50,100,50,0.5,9,450,"short_time_series",-1.5,-1.58924532068932,0.5,-0.4,15,15,15,0.8,0.8,0.8,0.9,887.892806813762,429.548642325212,1230.09755233465,0.229089530047743,1,0.999999999999994,0.603145109429666,0.534776482617415,TRUE,259.431111111111,171,0,1,116744,1649,261.318595557345,68287.4083840634,1.00727547454949,263.219812348631,6.35621530870967,39,86,171,347,600.2,818.05,1335.13,1.00247282008219,0.258917476140439,0.258278799139124,0.430918731608799,0.994552668948404,2.23051218261718,0.244493359835978,0.252475110861643,0.281677991973372,1.07586643179992,1.35681464768518,1.41049251523633,1.42212790644256,-0.0892453206893234,0.463372942647473,-1.37657890177313,-1.26699204079287,0.073126311048366,0.305139308293623,0.343937849234493,0.000637204422005766,0.0205194099502914,0.0152923268659586,0.86577592025401,0.878420662404197,0.937460214901685,1.00141765076725,1.07118631296733,1.11827226282355,1.17026867816499,2.25128557771212e-17,0.0426712229583071,-0.129630507143062,-0.0645809963265405,0.00141664650846762,0.0687665049442717,0.111780323722624,0.000637204422005763,0.0205194099502915,0.0152923268659586,"./data_s4d_short_time_calibration/S4D_SHORT_TIME_CALIB_T50/data_rep05.rds"
"S4D_SHORT_TIME_CALIB_T50",6,50,100,50,0.5,9,450,"short_time_series",-1.5,-15.4813605425083,0.5,-0.4,15,15,15,0.8,0.8,0.8,0.9,746.943267259084,367.91051673452,1195.19513601871,0.296077130403917,1,1,0.464074181604132,41.8830567904291,TRUE,196.626666666667,158,0.108888888888889,0.891111111111111,88482,874,165.15756990015,27277.022895323,0.839955092053385,138.724941828794,4.44497185868313,0,77.25,158,276.25,456,527.65,676.2,1.00887231161045,0.271938291924246,0.269546788820237,0.359541385924843,0.966267702292832,1.92993696534158,2.2250738585072e-308,4.87821368393425e-308,1.79753396506843e-15,1.07067026085856,1.42704558967913,1.55272668614695,1.66387393774529,-13.9813605425083,82.7748095770558,-707.617647538177,-56.886365553886,0.0682841686576119,0.355601386318325,0.439987930965777,-1.58562423549495,28.3075836715587,1.6383141874913,5.76288337038187e-254,1.26344464516673e-253,0.918086369507223,1.00329637849293,2.29847545073866e+40,1.58697332411067e+51,2.68373483153947e+51,9.473903143468e-16,72.7965177735281,-582.326404691808,-0.0854638138300319,0.00329095423102886,92.9295458567913,117.890579765365,-1.58562423549495,28.3075836715587,1.6383141874913,"./data_s4d_short_time_calibration/S4D_SHORT_TIME_CALIB_T50/data_rep06.rds"
"S4D_SHORT_TIME_CALIB_T50",7,50,100,50,0.5,9,450,"short_time_series",-1.5,-1.63964691747525,0.5,-0.4,15,15,15,0.8,0.8,0.8,0.9,604.55417378693,303.161561413152,1074.01209472438,0.437380730330664,1,1,0.208532348994626,0.910171929043386,TRUE,207.386666666667,125.5,0,1,93324,1534,217.410548996926,47267.3468151448,1.04833426609036,227.918928322995,7.3968111096824,5,52.25,125.5,308.75,478.9,623.2,1061.28,1.00626109426093,0.258533231451341,0.256924602298398,0.415903956185448,0.988401715737777,1.75475202476485,0.0397898362740921,0.0458930731309848,0.102658086490161,1.17692667056793,1.41074519466651,1.44473513996326,1.48986862498209,-0.139646917475246,0.826897511088177,-3.08146041271827,-2.27669793828274,0.162906524351247,0.344118051583319,0.367924469683839,-0.0031434987859673,0.0378957651444385,0.0230273383134132,0.431420216344018,0.497594395776716,0.863480347759927,1.00426926409296,1.26854945395058,1.56154153395349,1.87545012731389,4.88613779066801e-18,0.158114526887267,-0.697989327362455,-0.146784361993957,0.00426017656560722,0.237873320778007,0.445384623583352,-0.00314349878596729,0.0378957651444385,0.0230273383134132,"./data_s4d_short_time_calibration/S4D_SHORT_TIME_CALIB_T50/data_rep07.rds"
"S4D_SHORT_TIME_CALIB_T50",8,50,100,50,0.5,9,450,"short_time_series",-1.5,-1.81590046404204,0.5,-0.4,15,15,15,0.8,0.8,0.8,0.9,621.671926392886,314.497789568473,1013.89738560842,0.29968394976267,1,0.999999999999994,0.284660030864135,0.6982188957294,TRUE,160.846666666666,106,0,1,72381,960,166.017376529016,27561.7693095769,1.03214682635025,171.354308303417,5.96841712604137,11,37,106,218.75,373.9,527.999999999999,728.679999999999,0.98448919517895,0.253639442766693,0.257635577930938,0.421576697635557,0.967361780227438,1.79930075146896,0.0921542381577972,0.108565203482698,0.140607053273968,1.01820356774609,1.51558148955793,1.74801277637528,1.78571242507659,-0.315900464042043,0.765747001784326,-2.22077060312364,-1.96178909974294,0.0180398626980592,0.415796682232247,0.558479436623124,-0.00123657856288969,0.0307875920852943,0.0216338077922888,0.667713132895566,0.765504463964678,0.869368732533917,1.00718782701761,1.13996072919336,1.19827890804222,1.38786312149549,1.06303854607859e-16,0.0837738681520686,-0.267220281143136,-0.139988867243338,0.00716205106803272,0.1309937794242,0.180883198573799,-0.00123657856288969,0.0307875920852943,0.0216338077922888,"./data_s4d_short_time_calibration/S4D_SHORT_TIME_CALIB_T50/data_rep08.rds"
"S4D_SHORT_TIME_CALIB_T50",9,50,100,50,0.5,9,450,"short_time_series",-1.5,-1.3993340623906,0.5,-0.4,15,15,15,0.8,0.8,0.8,0.9,712.367959930654,309.901526286,1166.91202845853,0.328816783348333,1,1,0.472084514319246,0.484109083475469,TRUE,218.48,182,0,1,98316,1573,183.326757579311,33608.7000445434,0.839100867719292,153.829641360964,7.19974368363237,35,96.5,182,273.25,423,549.75,940.879999999999,1.00595280003268,0.264128705881203,0.262565704745413,0.48114130976267,0.974838884177215,2.31323981945724,0.62000920696301,0.71315988267691,0.773562675740358,1.15623614724791,1.35667353301985,1.41918817951255,1.46303821655694,0.100665937609398,0.151878190979025,-0.338064133164643,-0.256751023366473,0.145170018829949,0.305034743573521,0.350085001030706,-0.00304571310653847,0.0233867832261449,0.0155671904088504,0.74086417194228,0.830772360316019,0.895517761275912,0.998935345001804,1.09788158768201,1.24418072051649,1.49215886522715,-2.77555756156289e-18,0.0671768694042879,-0.185401589341254,-0.110353478750672,-0.0010652258734125,0.093382446774169,0.218036652919629,-0.00304571310653847,0.0233867832261449,0.0155671904088504,"./data_s4d_short_time_calibration/S4D_SHORT_TIME_CALIB_T50/data_rep09.rds"
"S4D_SHORT_TIME_CALIB_T50",10,50,100,50,0.5,9,450,"short_time_series",-1.5,-1.72691409585258,0.5,-0.4,15,15,15,0.8,0.8,0.8,0.9,763.283396753846,418.182860098175,1236.7443949057,0.357997097302425,0.999999999999999,1,0.298005979716093,0.749564074597557,TRUE,192.397777777778,151,0,1,86579,1242,174.058074670725,30296.2133580797,0.904678196812463,157.466545133761,6.45537601496899,11,73,151,260.75,400.1,499.3,914.52,0.990612334020716,0.260645760839934,0.26311580412291,0.467429650082889,0.956709640128627,2.13603997395319,0.244408210037256,0.260068011603396,0.279731055088586,0.914080799485069,1.35401895125324,1.41486554238131,1.4428994313944,-0.226914095852577,0.546493821340248,-1.34683233637072,-1.27392704184226,-0.0898366681293195,0.303072868999787,0.347033489372091,-0.00060868849077153,0.028951336723536,0.0191968772440717,0.838250110986628,0.884873186897084,0.928938025459044,1.00119377809433,1.07627490117707,1.12135149514516,1.13489330504212,-2.53809319240696e-17,0.0448864171900525,-0.122324963010976,-0.0737133060105602,0.00119306605384682,0.0735050304443245,0.114533119887714,-0.00060868849077153,0.028951336723536,0.0191968772440717,"./data_s4d_short_time_calibration/S4D_SHORT_TIME_CALIB_T50/data_rep10.rds"
